name,online_order,book_table,rating,votes,phone,location,type,dish_liked,cuisines,approx_cost_two_people
The Airos,Yes,No,4.1,130,+91 7026390001,Jayanagar,Cafe,"Pizza, Pasta, Nachos, Burgers, Sandwich, Tea, Cheese Balls","Cafe, Italian, Pizza",650
The Airos,Yes,No,4.1,130,+91 7026390001,Jayanagar,Cafe,"Pizza, Pasta, Nachos, Burgers, Sandwich, Tea, Cheese Balls","Cafe, Italian, Pizza",650
The Airos,Yes,No,4.1,130,+91 7026390001,Jayanagar,Cafe,"Pizza, Pasta, Nachos, Burgers, Sandwich, Tea, Cheese Balls","Cafe, Italian, Pizza",650
The Airos,Yes,No,4.1,130,+91 7026390001,Jayanagar,Cafe,"Pizza, Pasta, Nachos, Burgers, Sandwich, Tea, Cheese Balls","Cafe, Italian, Pizza",650
The Airos,Yes,No,4.1,130,+91 7026390001,Jayanagar,Cafe,"Pizza, Pasta, Nachos, Burgers, Sandwich, Tea, Cheese Balls","Cafe, Italian, Pizza",650
The Airos,Yes,No,4.1,130,+91 7026390001,Jayanagar,Cafe,"Pizza, Pasta, Nachos, Burgers, Sandwich, Tea, Cheese Balls","Cafe, Italian, Pizza",650
The Airos,Yes,No,4.1,130,+91 7026390001,Jayanagar,Cafe,"Pizza, Pasta, Nachos, Burgers, Sandwich, Tea, Cheese Balls","Cafe, Italian, Pizza",650
Smally's Resto Cafe,Yes,No,4.0,128,+91 9513633888,HSR,Cafe,"Burgers, Peri Peri Chicken Burger, Pasta, Chicken Salad, Hot Chocolate, Coffee, Nutella Shake","Cafe, Italian, Burger, American, Steak",650
Smally's Resto Cafe,Yes,No,4.0,128,+91 9513633888,HSR,Cafe,"Burgers, Peri Peri Chicken Burger, Pasta, Chicken Salad, Hot Chocolate, Coffee, Nutella Shake","Cafe, Italian, Burger, American, Steak",650
Smally's Resto Cafe,Yes,No,4.0,128,+91 9513633888,HSR,Cafe,"Burgers, Peri Peri Chicken Burger, Pasta, Chicken Salad, Hot Chocolate, Coffee, Nutella Shake","Cafe, Italian, Burger, American, Steak",650
Mid Night Hunting,Yes,No,3.7,127,+91 8892140430,Ejipura,"Takeaway, Delivery","Burgers, Chicken Burger, Pasta, Chicken Pizza","Fast Food, Italian",300
Mid Night Hunting,Yes,No,3.7,127,+91 8892140430,Ejipura,"Takeaway, Delivery","Burgers, Chicken Burger, Pasta, Chicken Pizza","Fast Food, Italian",300
Mid Night Hunting,Yes,No,3.7,127,+91 8892140430,Ejipura,"Takeaway, Delivery","Burgers, Chicken Burger, Pasta, Chicken Pizza","Fast Food, Italian",300
Mid Night Hunting,Yes,No,3.7,127,+91 8892140430,Ejipura,"Takeaway, Delivery","Burgers, Chicken Burger, Pasta, Chicken Pizza","Fast Food, Italian",300
Mid Night Hunting,Yes,No,3.7,127,+91 8892140430,Ejipura,"Takeaway, Delivery","Burgers, Chicken Burger, Pasta, Chicken Pizza","Fast Food, Italian",300
Mid Night Hunting,Yes,No,3.7,127,+91 8892140430,Ejipura,"Takeaway, Delivery","Burgers, Chicken Burger, Pasta, Chicken Pizza","Fast Food, Italian",300
Mid Night Hunting,Yes,No,3.7,127,+91 8892140430,Ejipura,"Takeaway, Delivery","Burgers, Chicken Burger, Pasta, Chicken Pizza","Fast Food, Italian",300
Kitchens@Mahadevpura,Yes,No,3.9,125,080 43334333,Whitefield,Delivery,Prompt Service,"Italian, North Indian, South Indian, Chinese",600
Risalo Pizzeria,Yes,No,4.0,121,+91 8884449930,Brookefield,Quick Bites,"Veggie Pizza, French Fries","Pizza, Italian, Desserts",900
Risalo Pizzeria,Yes,No,4.0,121,+91 8884449930,Brookefield,Quick Bites,"Veggie Pizza, French Fries","Pizza, Italian, Desserts",900
Risalo Pizzeria,Yes,No,4.0,121,+91 8884449930,Brookefield,Quick Bites,"Veggie Pizza, French Fries","Pizza, Italian, Desserts",900
Risalo Pizzeria,Yes,No,4.0,121,+91 8884449930,Brookefield,Quick Bites,"Veggie Pizza, French Fries","Pizza, Italian, Desserts",900
Risalo Pizzeria,Yes,No,4.0,121,+91 8884449930,Brookefield,Quick Bites,"Veggie Pizza, French Fries","Pizza, Italian, Desserts",900
FreshMenu,Yes,No,3.3,120,080 49652830,East Bangalore,Delivery,"Burgers, Ghee Roast Chicken Biryani","Continental, Asian, Healthy Food, Burger, Biryani, Pizza, Italian, Fast Food",450
Aura - Radha Regent,No,Yes,3.6,116,080 49652659,Electronic City,Bar,"Friendly Service, Friendly Staff","Continental, American, South Indian, Italian, North Indian, Chinese","1,200"
Aura - Radha Regent,No,Yes,3.6,116,080 49652659,Electronic City,Bar,"Friendly Service, Friendly Staff","Continental, American, South Indian, Italian, North Indian, Chinese","1,200"
Aura - Radha Regent,No,Yes,3.6,116,080 49652659,Electronic City,Bar,"Friendly Service, Friendly Staff","Continental, American, South Indian, Italian, North Indian, Chinese","1,200"
Foodhall,Yes,No,4.0,114,080 71967804,MG Road,Casual Dining,"Pasta, Salads, Sandwich, Coffee, Tea, Sandwiches","Italian, Bakery, Fast Food","1,000"
Foodhall,Yes,No,4.0,114,080 71967804,MG Road,Casual Dining,"Pasta, Salads, Sandwich, Coffee, Tea, Sandwiches","Italian, Bakery, Fast Food","1,000"
Foodhall,Yes,No,4.0,114,080 71967804,MG Road,Casual Dining,"Pasta, Salads, Sandwich, Coffee, Tea, Sandwiches","Italian, Bakery, Fast Food","1,000"
Foodhall,Yes,No,4.0,114,080 71967804,MG Road,Casual Dining,"Pasta, Salads, Sandwich, Coffee, Tea, Sandwiches","Italian, Bakery, Fast Food","1,000"
Foodhall,Yes,No,4.0,114,080 71967804,MG Road,Casual Dining,"Pasta, Salads, Sandwich, Coffee, Tea, Sandwiches","Italian, Bakery, Fast Food","1,000"
Foodhall,Yes,No,4.0,114,080 71967804,MG Road,Casual Dining,"Pasta, Salads, Sandwich, Coffee, Tea, Sandwiches","Italian, Bakery, Fast Food","1,000"
Cafe Olive,No,No,3.8,114,+91 9008989126,Bellandur,Cafe,"Pasta, Pizza, Burgers, Sandwiches, Greek Salad, Sandwich, French Fries","Cafe, European, Beverages, Italian",550
Cafe Olive,No,No,3.8,114,+91 9008989126,Bellandur,Cafe,"Pasta, Pizza, Burgers, Sandwiches, Greek Salad, Sandwich, French Fries","Cafe, European, Beverages, Italian",550
Cafe Olive,No,No,3.8,114,+91 9008989126,Bellandur,Cafe,"Pasta, Pizza, Burgers, Sandwiches, Greek Salad, Sandwich, French Fries","Cafe, European, Beverages, Italian",550
Tree Tops Bar & Kitchen,No,Yes,4.4,113,080 49653364,Lavelle Road,"Casual Dining, Bar","Cocktails, Pasta, Peri Peri Chicken Burger, Brownie, Jalapeno Poppers, Mocktails, Basil Pesto","North Indian, Chinese, Continental, Italian","1,000"
Tree Tops Bar & Kitchen,No,Yes,4.4,113,080 49653364,Lavelle Road,"Casual Dining, Bar","Cocktails, Pasta, Peri Peri Chicken Burger, Brownie, Jalapeno Poppers, Mocktails, Basil Pesto","North Indian, Chinese, Continental, Italian","1,000"
Tree Tops Bar & Kitchen,No,Yes,4.4,113,080 49653364,Lavelle Road,"Casual Dining, Bar","Cocktails, Pasta, Peri Peri Chicken Burger, Brownie, Jalapeno Poppers, Mocktails, Basil Pesto","North Indian, Chinese, Continental, Italian","1,000"
BG's Poolside Bar & Grill,No,Yes,4.1,109,080 49653523,Bellandur,"Casual Dining, Bar","Cocktails, Pasta, Sunday Brunch, Red Wine Sangria, Shotgun Chicken, New Zealand Lamb Chops, Beer","Mediterranean, Italian, Mexican","1,800"
BG's Poolside Bar & Grill,No,Yes,4.1,109,080 49653523,Bellandur,"Casual Dining, Bar","Cocktails, Pasta, Sunday Brunch, Red Wine Sangria, Shotgun Chicken, New Zealand Lamb Chops, Beer","Mediterranean, Italian, Mexican","1,800"
BG's Poolside Bar & Grill,No,Yes,4.1,109,080 49653523,Bellandur,"Casual Dining, Bar","Cocktails, Pasta, Sunday Brunch, Red Wine Sangria, Shotgun Chicken, New Zealand Lamb Chops, Beer","Mediterranean, Italian, Mexican","1,800"
Tree Tops Bar & Kitchen,No,Yes,4.4,108,080 49653364,Lavelle Road,"Casual Dining, Bar","Pasta, Cocktails, Peri Peri Chicken Burger, Brownie, Jalapeno Poppers, Mocktails, Basil Pesto","North Indian, Chinese, Continental, Italian","1,000"
Tree Tops Bar & Kitchen,No,Yes,4.4,108,080 49653364,Lavelle Road,"Casual Dining, Bar","Pasta, Cocktails, Peri Peri Chicken Burger, Brownie, Jalapeno Poppers, Mocktails, Basil Pesto","North Indian, Chinese, Continental, Italian","1,000"
Fresh Pressery Cafe,No,No,4.0,105,+91 8041474546,Lavelle Road,"Cafe, Quick Bites","Salads, Sandwiches, Arugula Salad, Pasta, Avocado Sandwich, Protein Smoothie, Spaghetti","Cafe, Italian, Healthy Food","1,200"
Fresh Pressery Cafe,No,No,4.0,105,+91 8041474546,Lavelle Road,"Cafe, Quick Bites","Salads, Sandwiches, Arugula Salad, Pasta, Avocado Sandwich, Protein Smoothie, Spaghetti","Cafe, Italian, Healthy Food","1,200"
Fresh Pressery Cafe,No,No,4.1,104,+91 8041474546,Lavelle Road,"Cafe, Quick Bites","Salads, Sandwiches, Arugula Salad, Pasta, Avocado Sandwich, Protein Smoothie, Spaghetti","Cafe, Italian, Healthy Food","1,200"
Fresh Pressery Cafe,No,No,4.1,104,+91 8041474546,Lavelle Road,"Cafe, Quick Bites","Salads, Sandwiches, Arugula Salad, Pasta, Avocado Sandwich, Protein Smoothie, Spaghetti","Cafe, Italian, Healthy Food","1,200"
Fresh Pressery Cafe,No,No,4.1,104,+91 8041474546,Lavelle Road,"Cafe, Quick Bites","Salads, Sandwiches, Arugula Salad, Pasta, Avocado Sandwich, Protein Smoothie, Spaghetti","Cafe, Italian, Healthy Food","1,200"
Fresh Pressery Cafe,No,No,4.1,104,+91 8041474546,Lavelle Road,"Cafe, Quick Bites","Salads, Sandwiches, Arugula Salad, Pasta, Avocado Sandwich, Protein Smoothie, Spaghetti","Cafe, Italian, Healthy Food","1,200"
Fresh Pressery Cafe,No,No,4.1,104,+91 8041474546,Lavelle Road,"Cafe, Quick Bites","Salads, Sandwiches, Arugula Salad, Pasta, Avocado Sandwich, Protein Smoothie, Spaghetti","Cafe, Italian, Healthy Food","1,200"
Fresh Pressery Cafe,No,No,4.1,104,+91 8041474546,Lavelle Road,"Cafe, Quick Bites","Salads, Sandwiches, Arugula Salad, Pasta, Avocado Sandwich, Protein Smoothie, Spaghetti","Cafe, Italian, Healthy Food","1,200"
Fresh Pressery Cafe,No,No,4.0,104,+91 8041474546,Lavelle Road,"Cafe, Quick Bites","Salads, Sandwiches, Arugula Salad, Pasta, Avocado Sandwich, Protein Smoothie, Spaghetti","Cafe, Italian, Healthy Food","1,200"
Fresh Pressery Cafe,No,No,4.0,104,+91 8041474546,Lavelle Road,"Cafe, Quick Bites","Salads, Sandwiches, Arugula Salad, Pasta, Avocado Sandwich, Protein Smoothie, Spaghetti","Cafe, Italian, Healthy Food","1,200"
That Garage Cafe,Yes,No,3.1,102,+91 8197831158,HSR,Cafe,"Coffee, Mutton Steak, Veg Burger, Plum Cake, Ginger Tea","Cafe, Italian, Continental, European, Biryani, Chinese",650
That Garage Cafe,Yes,No,3.1,101,+91 8197831158,HSR,Cafe,"Coffee, Mutton Steak, Veg Burger, Plum Cake, Ginger Tea","Cafe, Italian, Continental, European, Biryani, Chinese",650
That Garage Cafe,Yes,No,3.1,101,+91 8197831158,HSR,Cafe,"Coffee, Mutton Steak, Veg Burger, Plum Cake, Ginger Tea","Cafe, Italian, Continental, European, Biryani, Chinese",650
That Garage Cafe,Yes,No,3.1,100,+91 8197831158,HSR,Cafe,"Coffee, Mutton Steak, Veg Burger, Plum Cake, Ginger Tea","Cafe, Italian, Continental, European",650
Crisp Cafe,No,No,4.0,97,080 43750235,Indiranagar,"Cafe, Casual Dining","Pancakes, Salsa, Steak, Fries, Burgers, Sandwich, Salted Caramel","Salad, Cafe, Continental, Steak, Italian, Burger, Desserts, Pizza","1,100"
Crisp Cafe,No,No,4.0,97,080 43750235,Indiranagar,"Cafe, Casual Dining","Pancakes, Salsa, Steak, Fries, Burgers, Sandwich, Salted Caramel","Salad, Cafe, Continental, Steak, Italian, Burger, Desserts, Pizza","1,100"
Crisp Cafe,No,No,4.0,97,080 43750235,Indiranagar,"Cafe, Casual Dining","Pancakes, Salsa, Steak, Fries, Burgers, Sandwich, Salted Caramel","Salad, Cafe, Continental, Steak, Italian, Burger, Desserts, Pizza","1,100"
Firangi Bake,Yes,No,4.0,97,+91 7710090007,Bannerghatta Road,Delivery,Lasagne,"Mexican, Italian",600
Firangi Bake,Yes,No,4.0,96,+91 7710090007,Bannerghatta Road,Delivery,Lasagne,"Mexican, Italian",600
Firangi Bake,Yes,No,4.1,95,+91 7710090007,BTM,Delivery,"Lasagne, Subz-e-royal Pot Rice","Mexican, Italian",600
Firangi Bake,Yes,No,4.1,95,+91 7710090007,BTM,Delivery,"Lasagne, Subz-e-royal Pot Rice","Mexican, Italian",600
Firangi Bake,Yes,No,4.1,95,+91 7710090007,BTM,Delivery,"Lasagne, Subz-e-royal Pot Rice","Mexican, Italian",600
Firangi Bake,Yes,No,4.0,95,+91 7710090007,Bannerghatta Road,Delivery,Lasagne,"Mexican, Italian",600
Smoke - The Sizzler House,Yes,No,3.8,95,+91 9620991924,Bannerghatta Road,Food Court,"Potato Wedges, Chicken Sizzler, Garlic Bread, Vanilla Ice Cream, Pasta, French Fries","Continental, Chinese, Thai, Italian, BBQ, Steak","1,100"
Smoke - The Sizzler House,Yes,No,3.8,95,+91 9620991924,Bannerghatta Road,Food Court,"Potato Wedges, Chicken Sizzler, Garlic Bread, Vanilla Ice Cream, Pasta, French Fries","Continental, Chinese, Thai, Italian, BBQ, Steak","1,100"
Pimento,Yes,No,3.7,95,+91 9535909204,Electronic City,Quick Bites,"Chicken Grill, Cheese Balls, Vegetable Noodles","Chinese, Fast Food, Italian",400
Pimento,Yes,No,3.7,95,+91 9535909204,Electronic City,Quick Bites,"Chicken Grill, Cheese Balls, Vegetable Noodles","Chinese, Fast Food, Italian",400
Chef's Gallery,No,No,3.5,95,+91 9972432211,Bellandur,Casual Dining,"Pasta, Lunch Buffet, Pizza, Noodles, Draught Beer","Chinese, Italian, North Indian",700
Chef's Gallery,No,No,3.5,95,+91 9972432211,Bellandur,Casual Dining,"Pasta, Lunch Buffet, Pizza, Noodles, Draught Beer","Chinese, Italian, North Indian",700
Chef's Gallery,No,No,3.5,95,+91 9972432211,Bellandur,Casual Dining,"Pasta, Lunch Buffet, Pizza, Noodles, Draught Beer","Chinese, Italian, North Indian",700
Chef's Gallery,No,No,3.5,95,+91 9972432211,Bellandur,Casual Dining,"Pasta, Lunch Buffet, Pizza, Noodles, Draught Beer","Chinese, Italian, North Indian",700
Chef's Gallery,No,No,3.5,95,+91 9972432211,Bellandur,Casual Dining,"Pasta, Lunch Buffet, Pizza, Noodles, Draught Beer","Chinese, Italian, North Indian",700
Chef's Gallery,No,No,3.5,95,+91 9972432211,Bellandur,Casual Dining,"Pasta, Lunch Buffet, Pizza, Noodles, Draught Beer","Chinese, Italian, North Indian",700
Howlin Wolf,Yes,No,4.0,94,+91 7795839478,HSR,Casual Dining,"Chicken Steak, Burgers, Pizza, Salad, Fries, Garlic Bread, Chicken Nuggets","Italian, Mediterranean, European, Sandwich",700
Howlin Wolf,Yes,No,4.0,94,+91 7795839478,HSR,Casual Dining,"Chicken Steak, Burgers, Pizza, Salad, Fries, Garlic Bread, Chicken Nuggets","Italian, Mediterranean, European, Sandwich",700
Smoke - The Sizzler House,Yes,No,3.8,94,+91 9620991924,Bannerghatta Road,Food Court,"Chicken Sizzler, Garlic Bread, Potato Wedges, Vanilla Ice Cream, Pasta, French Fries","Continental, Chinese, Thai, Italian, BBQ, Steak","1,100"
Smoke - The Sizzler House,Yes,No,3.8,94,+91 9620991924,Bannerghatta Road,Food Court,"Potato Wedges, Chicken Sizzler, Garlic Bread, Vanilla Ice Cream, Pasta, French Fries","Continental, Chinese, Thai, Italian, BBQ, Steak","1,100"
Howlin Wolf,Yes,No,4.1,93,+91 7795839478,HSR,Casual Dining,"Chicken Steak, Burgers, Pizza, Salad, Fries, Garlic Bread, Chicken Nuggets","Italian, Mediterranean, European, Sandwich",700
Firangi Bake,Yes,No,4.1,93,+91 7710090007,Electronic City,Delivery,"Lasagne, Garlic Bread, Steak","Mexican, Italian",600
Howlin Wolf,Yes,No,4.1,93,+91 7795839478,HSR,Casual Dining,"Chicken Steak, Burgers, Pizza, Salad, Fries, Garlic Bread, Chicken Nuggets","Italian, Mediterranean, European, Sandwich",700
Howlin Wolf,Yes,No,4.1,93,+91 7795839478,HSR,Casual Dining,"Chicken Steak, Burgers, Pizza, Salad, Fries, Garlic Bread, Chicken Nuggets","Italian, Mediterranean, European, Sandwich",700
Howlin Wolf,Yes,No,4.1,93,+91 7795839478,HSR,Casual Dining,"Chicken Steak, Burgers, Pizza, Salad, Fries, Garlic Bread, Chicken Nuggets","Italian, Mediterranean, European, Sandwich",700
T3H Cafe,No,No,3.9,93,+91 8884726600,Banashankari,Cafe,"Cheese Maggi, Peri Peri Fries, Pasta Arrabiata","Cafe, Italian, American",300
T3H Cafe,No,No,3.9,93,+91 8884726600,Banashankari,Cafe,"Cheese Maggi, Peri Peri Fries, Pasta Arrabiata","Cafe, Italian, American",300
Smoke - The Sizzler House,Yes,No,3.8,92,+91 9620991924,Bannerghatta Road,Food Court,"Chicken Sizzler, Garlic Bread, Potato Wedges, Vanilla Ice Cream, Pasta, French Fries","Continental, Chinese, Thai, Italian, BBQ, Steak","1,100"
Smoke - The Sizzler House,Yes,No,3.8,92,+91 9620991924,Bannerghatta Road,Food Court,"Chicken Sizzler, Garlic Bread, Potato Wedges, Vanilla Ice Cream, Pasta, French Fries","Continental, Chinese, Thai, Italian, BBQ, Steak","1,100"
Firangi Bake,Yes,No,4.1,90,+91 7710090007,Sarjapur Road,Delivery,"Lasagne, Garlic Bread, Veg Lasagna","Mexican, Italian",600
Firangi Bake,Yes,No,4.1,88,+91 7710090007,Sarjapur Road,Delivery,"Lasagne, Garlic Bread, Veg Lasagna","Mexican, Italian",600
Pizza Stop,Yes,No,3.0,87,080 46640404,Banashankari,Quick Bites,"Garlic Bread, Pasta, Nachos, Salsa, Thin Crust Pizza","Pizza, Italian",600
Firangi Bake,Yes,No,4.1,82,+91 7710090007,Whitefield,Delivery,"Biryani, Meatballs","Mexican, Italian",600
Firangi Bake,Yes,No,3.9,76,+91 7710090007,Sahakara Nagar,Delivery,Paratha,"Mexican, Italian",600
Pipabu,Yes,No,3.6,76,+91 8043707570,Koramangala 4th Block,Casual Dining,"Pasta, Pizza","Continental, Italian, Chinese",750
Pipabu,Yes,No,3.8,75,+91 8043707570,Koramangala 4th Block,Casual Dining,"Pasta, Pizza","Continental, Italian, Chinese",750
Pipabu,Yes,No,3.8,75,+91 8043707570,Koramangala 4th Block,Casual Dining,"Pasta, Pizza","Continental, Italian, Chinese",750
Pipabu,Yes,No,3.8,75,+91 8043707570,Koramangala 4th Block,Casual Dining,"Pasta, Pizza","Continental, Italian, Chinese",750
Pipabu,Yes,No,3.8,75,+91 8043707570,Koramangala 4th Block,Casual Dining,"Pasta, Pizza","Continental, Italian, Chinese",750
Pipabu,Yes,No,3.8,75,+91 8043707570,Koramangala 4th Block,Casual Dining,"Pasta, Pizza","Continental, Italian, Chinese",750
Pipabu,Yes,No,3.8,75,+91 8043707570,Koramangala 4th Block,Casual Dining,"Pasta, Pizza","Continental, Italian, Chinese",750
Pizza Stop,Yes,No,3.1,75,+91 9945186022,New BEL Road,Quick Bites,"Pizza, Masala Garlic Bread, Nachos","Pizza, Italian",600
Pizza Stop,Yes,No,3.1,75,+91 9945186022,New BEL Road,Quick Bites,"Pizza, Masala Garlic Bread, Nachos","Pizza, Italian",600
Pipabu,Yes,No,3.8,74,+91 8043707570,Koramangala 4th Block,Casual Dining,"Pasta, Pizza","Continental, Italian, Chinese",750
Pipabu,Yes,No,3.8,74,+91 8043707570,Koramangala 4th Block,Casual Dining,"Pasta, Pizza","Continental, Italian, Chinese",750
Pizza Stop,Yes,No,3.5,73,+91 8046640404,Lavelle Road,Kiosk,"Pizza, Pasta, Garlic Bread, Nachos","Pizza, Italian",600
Pizza Stop,Yes,No,3.5,73,+91 8046640404,Lavelle Road,Kiosk,"Pizza, Pasta, Garlic Bread, Nachos","Pizza, Italian",600
Firangi Bake,Yes,No,4.0,70,+91 7710090007,Koramangala 8th Block,Delivery,"Lasagne, Chicken Masala, Garlic Bread","Mexican, Italian",600
Firangi Bake,Yes,No,4.0,70,+91 7710090007,Koramangala 8th Block,Delivery,"Lasagne, Chicken Masala, Garlic Bread","Mexican, Italian",600
Firangi Bake,Yes,No,4.0,70,+91 7710090007,Koramangala 8th Block,Delivery,"Lasagne, Chicken Masala, Garlic Bread","Mexican, Italian",600
The Tower Of Pizza,No,No,2.9,68,+91 9831911958,Jeevan Bhima Nagar,"Takeaway, Delivery",Coorg Pandi Pizza,"Pizza, Italian",500
The Tower Of Pizza,No,No,2.8,68,+91 9831911958,Jeevan Bhima Nagar,"Takeaway, Delivery",Coorg Pandi Pizza,"Pizza, Italian",500
Terra Bites,Yes,No,4.0,66,+91 8043744044,Koramangala 4th Block,"Cafe, Casual Dining","Spaghetti, Hot Chocolate, Coffee, Tea","Cafe, Italian, Continental",700
Terra Bites,Yes,No,4.0,66,+91 8043744044,Koramangala 4th Block,"Cafe, Casual Dining","Spaghetti, Hot Chocolate, Coffee, Tea","Cafe, Italian, Continental",700
Terra Bites,Yes,No,4.0,66,+91 8043744044,Koramangala 4th Block,"Cafe, Casual Dining","Spaghetti, Hot Chocolate, Coffee, Tea","Cafe, Italian, Continental",700
Terra Bites,Yes,No,4.0,66,+91 8043744044,Koramangala 4th Block,"Cafe, Casual Dining","Spaghetti, Hot Chocolate, Coffee, Tea","Cafe, Italian, Continental",700
Terra Bites,Yes,No,4.0,66,+91 8043744044,Koramangala 4th Block,"Cafe, Casual Dining","Spaghetti, Hot Chocolate, Coffee, Tea","Cafe, Italian, Continental",700
Terra Bites,Yes,No,4.0,66,+91 8043744044,Koramangala 4th Block,"Cafe, Casual Dining","Spaghetti, Hot Chocolate, Coffee, Tea","Cafe, Italian, Continental",700
The Souk,Yes,No,3.7,66,+91 9846709999,Ulsoor,Cafe,"Mediterranean Platter, Brownie, Pasta, Burgers, Cheesy Garlic Bread, Steak","Cafe, Mediterranean, Italian, Pizza, Continental",800
The Souk,Yes,No,3.7,66,+91 9846709999,Ulsoor,Cafe,"Mediterranean Platter, Brownie, Pasta, Burgers, Cheesy Garlic Bread, Steak","Cafe, Mediterranean, Italian, Pizza, Continental",800
The Souk,Yes,No,3.7,66,+91 9846709999,Ulsoor,Cafe,"Mediterranean Platter, Brownie, Pasta, Burgers, Cheesy Garlic Bread, Steak","Cafe, Mediterranean, Italian, Pizza, Continental",800
The Souk,Yes,No,3.7,66,+91 9846709999,Ulsoor,Cafe,"Mediterranean Platter, Brownie, Pasta, Burgers, Cheesy Garlic Bread, Steak","Cafe, Mediterranean, Italian, Pizza, Continental",800
The Souk,Yes,No,3.7,66,+91 9846709999,Ulsoor,Cafe,"Mediterranean Platter, Brownie, Pasta, Burgers, Cheesy Garlic Bread, Steak","Cafe, Mediterranean, Italian, Pizza, Continental",800
The Souk,Yes,No,3.7,66,+91 9846709999,Ulsoor,Cafe,"Mediterranean Platter, Brownie, Pasta, Burgers, Cheesy Garlic Bread, Steak","Cafe, Mediterranean, Italian, Pizza, Continental",800
The Souk,Yes,No,3.7,66,+91 9846709999,Ulsoor,Cafe,"Mediterranean Platter, Brownie, Pasta, Burgers, Cheesy Garlic Bread, Steak","Cafe, Mediterranean, Italian, Pizza, Continental",800
The Souk,Yes,No,3.7,66,+91 9846709999,Ulsoor,Cafe,"Mediterranean Platter, Brownie, Pasta, Burgers, Cheesy Garlic Bread, Steak","Cafe, Mediterranean, Italian, Pizza, Continental",800
The Souk,Yes,No,3.7,66,+91 9846709999,Ulsoor,Cafe,"Mediterranean Platter, Brownie, Pasta, Burgers, Cheesy Garlic Bread, Steak","Cafe, Mediterranean, Italian, Pizza, Continental",800
The Souk,Yes,No,3.7,66,+91 9846709999,Ulsoor,Cafe,"Mediterranean Platter, Brownie, Pasta, Burgers, Cheesy Garlic Bread, Steak","Cafe, Mediterranean, Italian, Pizza, Continental",800
